# Trip recorded by Car Stats Viewer v0.29.0.0019 (com.ixam97.carStatsViewer_dev)
#
# Vehicle brand and model: Polestar. Polestar (ihu_abl_car)
# Start timestamp: 1726563439239
# End timestamp: 1726664212681
# Trip type: 3
# Drive time: 31389914
# Used energy: 135915.16110147838
# Used SoC: 0.0
# Used Soc (Energy): 0.0
# Driven distance: 730146.7889205553
# Note:
# Last edited: 1726604529250

Timestamp;Energy delta;Distance delta;Point Marker Type;SoC;lat;lon;alt
1726597443975;2.5598;102.4406;;0.65;58.735775;11.307914;29
1726597447174;2.9602;104.0176;;0.65;58.734951;11.310323;20
1726597451373;29.9960;134.8513;;0.65;58.734375;11.312920;21
1726597454676;28.8226;106.3428;;0.65;58.734375;11.312920;21
1726597457872;27.2553;103.4192;;0.65;58.734024;11.315642;21
1726597461072;27.7592;103.5365;;0.65;58.733891;11.318451;20
1726597464172;25.3263;100.4880;;0.65;58.733891;11.318451;20
1726597467373;26.5203;103.6194;;0.65;58.733814;11.321269;20
1726597471472;43.4166;132.2226;;0.65;58.733601;11.324063;23
1726597475674;55.3583;135.0293;;0.64;58.733158;11.326733;26
1726597478974;52.2693;105.9486;;0.64;58.733158;11.326733;26
1726597483072;76.3395;132.4821;;0.64;58.732517;11.329252;35
1726597487172;58.9519;133.0285;;0.64;58.731842;11.331758;40
1726597490272;37.8846;100.8308;;0.64;58.731125;11.334226;44
1726597493472;31.9909;104.2111;;0.64;58.731125;11.334226;44
1726597496672;25.5063;104.3258;;0.64;58.730335;11.336625;44
1726597499872;23.0906;104.0797;;0.64;58.730335;11.336625;44
1726597503073;23.7961;103.8588;;0.64;58.729477;11.338933;45
1726597506272;23.6983;103.7646;;0.64;58.728554;11.341159;45
1726597509373;23.9186;100.4197;;0.64;58.728554;11.341159;45
1726597512474;23.7979;100.4195;;0.64;58.727604;11.343318;45
1726597515672;26.8219;103.5845;;0.64;58.726612;11.345401;45
1726597518774;25.7690;100.3150;;0.64;58.726612;11.345401;45
1726597521972;32.3960;103.3976;;0.64;58.725582;11.347401;47
1726597525073;30.0793;100.3908;;0.64;58.725582;11.347401;47
1726597528172;29.0666;100.5999;;0.64;58.724499;11.349298;49
1726597531274;25.6371;100.6294;;0.64;58.723286;11.350911;49
1726597534375;25.2000;100.6006;;0.64;58.723286;11.350911;49
1726597537472;23.6185;100.5133;;0.64;58.721958;11.352145;50
1726597540572;27.3074;100.3394;;0.64;58.720558;11.353024;51
1726597543772;29.5870;103.4877;;0.64;58.720558;11.353024;51
1726597546974;34.4640;103.3440;;0.63;58.719116;11.353481;53
1726597550073;34.8544;100.1424;;0.63;58.719116;11.353481;53
1726597553372;37.7407;106.6180;;0.63;58.717651;11.353688;55
1726597556672;41.4576;106.7466;;0.63;58.716190;11.353920;58
1726597559772;35.3674;100.4551;;0.63;58.716190;11.353920;58
1726597563072;33.3618;107.2356;;0.63;58.714745;11.354419;60
1726597566275;24.7533;104.2496;;0.63;58.713352;11.355341;64
1726597569373;17.0706;101.1230;;0.63;58.713352;11.355341;64
1726597572572;10.6132;104.4917;;0.63;58.712070;11.356737;62
1726597575872;4.5013;107.7743;;0.63;58.710926;11.358553;58
1726597578973;2.8629;101.5650;;0.63;58.710926;11.358553;58
1726597582072;1.3937;102.3332;;0.63;58.709980;11.360741;52
1726597585374;-1.6497;109.3092;;0.63;58.709236;11.363245;45
1726597588572;-2.5456;106.0921;;0.63;58.709236;11.363245;45
1726597591674;0.9125;102.7410;;0.63;58.708733;11.365973;38
1726597594872;2.9702;105.2644;;0.63;58.708733;11.365973;38
1726597597972;4.4890;100.2753;;0.63;58.708477;11.368813;34
1726597601272;27.9792;105.5734;;0.63;58.708244;11.371599;33
1726597604573;39.1024;105.4478;;0.63;58.708244;11.371599;33
1726597607875;43.9626;105.9349;;0.63;58.707840;11.374276;36
1726597611072;41.0952;103.2448;;0.63;58.707741;11.374805;36
1726597614272;39.5728;103.4333;;0.63;58.707741;11.374805;36
1726597617472;40.6582;103.4743;;0.63;58.706497;11.379237;40
1726597620674;43.6705;103.4744;;0.63;58.705608;11.381489;47
1726597623872;47.8624;103.1750;;0.63;58.705608;11.381489;47
1726597627073;52.7849;103.3450;;0.63;58.704617;11.383556;54
1726597630172;52.7966;100.2831;;0.63;58.704617;11.383556;54
1726597633273;57.0100;100.4331;;0.62;58.703526;11.385441;61
1726597636473;56.4551;103.7675;;0.62;58.702362;11.387149;69
1726597639572;52.1469;100.5218;;0.62;58.702362;11.387149;69
1726597643674;70.2229;132.9257;;0.62;58.701130;11.388668;77
1726597646775;49.6950;100.5902;;0.62;58.699833;11.389993;85
1726597649973;42.4615;103.8061;;0.62;58.699833;11.389993;85
1726597653172;42.0311;103.9924;;0.62;58.698494;11.391177;85
1726597656372;33.4164;104.1917;;0.62;58.697155;11.392354;93
1726597659470;26.6540;100.9977;;0.62;58.697155;11.392354;93
1726597662673;22.7556;104.2094;;0.62;58.695847;11.393670;91
1726597665872;18.4137;104.1724;;0.62;58.694599;11.395189;95
1726597669073;15.4613;104.1983;;0.62;58.694599;11.395189;95
1726597672273;10.0132;104.2287;;0.62;58.693428;11.396916;93
1726597675372;4.6098;100.9842;;0.62;58.692387;11.398929;90
1726597678472;2.8446;101.3654;;0.62;58.692387;11.398929;90
1726597681675;2.7251;105.5138;;0.62;58.691460;11.401160;84
1726597684873;2.9517;105.4851;;0.62;58.691460;11.401160;84
1726597687972;2.9044;101.6342;;0.62;58.690464;11.403313;78
1726597691075;3.3180;100.3586;;0.62;58.689362;11.405231;75
1726597694272;18.2987;102.9452;;0.62;58.689362;11.405231;75
1726597697473;24.7461;102.9592;;0.62;58.688156;11.406822;74
1726597701673;37.5141;135.4769;;0.62;58.686852;11.408096;74
1726597704972;28.7148;106.7205;;0.62;58.686852;11.408096;74
1726597708272;28.7748;106.8021;;0.62;58.685478;11.409052;76
1726597711473;27.5074;103.5872;;0.62;58.684040;11.409655;76
1726597714673;29.6632;103.6474;;0.62;58.684040;11.409655;76
1726597717972;30.0426;106.8475;;0.61;58.682583;11.409906;74
1726597722073;40.3465;132.6688;;0.61;58.681110;11.409756;78
1726597725172;33.5114;100.2040;;0.61;58.681110;11.409756;78
1726597728272;35.2087;100.2891;;0.61;58.679661;11.409356;81
1726597731472;35.5718;103.6319;;0.61;58.678207;11.409000;80
1726597734773;35.9232;106.9236;;0.61;58.678207;11.409000;80
1726597737972;33.5736;103.6866;;0.61;58.676735;11.409054;85
1726597741172;36.1028;103.6694;;0.61;58.675293;11.409575;89
1726597744372;34.6820;103.7407;;0.61;58.675293;11.409575;89
1726597747472;32.2782;100.5047;;0.61;58.673908;11.410508;92
1726597750674;34.7143;103.6235;;0.61;58.672535;11.411507;94
1726597753772;33.6239;100.4122;;0.61;58.672535;11.411507;94
1726597756873;35.5425;100.4068;;0.61;58.671112;11.412200;97
1726597760172;35.9255;106.9382;;0.61;58.671112;11.412200;97
1726597763472;36.6597;106.8510;;0.61;58.669651;11.412515;100
1726597766773;35.9502;106.9508;;0.61;58.668182;11.412702;103
1726597769873;32.2397;100.5297;;0.61;58.668182;11.412702;103
1726597772973;27.3474;100.8134;;0.61;58.666740;11.413214;106
1726597776172;22.3840;104.1239;;0.61;58.665352;11.414168;107
1726597779472;17.8196;107.4885;;0.61;58.665352;11.414168;107
1726597782672;10.1284;104.2659;;0.61;58.664070;11.415568;105
1726597785772;2.7330;100.6443;;0.61;58.662891;11.417281;101
1726597788873;2.9281;100.5158;;0.61;58.662891;11.417281;101
1726597792072;3.3421;103.2032;;0.61;58.661720;11.418997;97
1726597795273;16.4572;102.6606;;0.61;58.661720;11.418997;97
1726597798572;25.5698;105.8526;;0.61;58.660564;11.420713;95
1726597802676;45.6598;131.3945;;0.60;58.659428;11.422455;96
1726597806772;56.5938;131.5506;;0.60;58.658302;11.424223;99
1726597809972;42.3679;103.3385;;0.60;58.658302;11.424223;99
1726597813172;38.8309;103.6465;;0.60;58.657173;11.425988;103
1726597816472;37.0815;107.0443;;0.60;58.656013;11.427725;106
1726597820564;43.5196;132.9923;;0.60;58.654827;11.429401;109
1726597823772;32.3954;103.7704;;0.60;58.654827;11.429401;109
1726597826868;33.1082;100.5231;;0.60;58.653603;11.430969;111
1726597830072;29.0735;103.9621;;0.60;58.653603;11.430969;111
1726597833272;21.9193;104.2313;;0.60;58.652321;11.432371;113
1726597836473;15.0515;104.3535;;0.60;58.650959;11.433463;113
1726597839572;7.7598;101.2092;;0.60;58.650959;11.433463;113
1726597842772;3.3039;104.5720;;0.60;58.649532;11.434218;110
1726597845972;3.0240;104.9634;;0.60;58.648060;11.434610;104
1726597849173;2.9532;105.3125;;0.60;58.648060;11.434610;104
1726597852272;3.0302;102.4050;;0.60;58.646568;11.434732;98
1726597855572;2.7018;109.3608;;0.60;58.645069;11.434805;92
1726597858874;1.8100;109.5461;;0.60;58.645069;11.434805;92
1726597862972;2.3753;136.1646;;0.60;58.643562;11.434886;88
1726597866072;2.9835;102.3351;;0.60;58.642056;11.434965;82
1726597869272;2.9185;104.0409;;0.60;58.642056;11.434965;82
1726597872575;19.0244;106.1496;;0.60;58.640572;11.435044;79
1726597875772;21.0539;103.4118;;0.60;58.639111;11.435192;78
1726597878872;16.6050;100.6487;;0.60;58.639111;11.435192;78
1726597882072;13.2448;104.0501;;0.60;58.637661;11.435675;76
1726597885372;9.4877;107.4047;;0.60;58.637661;11.435675;76
1726597888472;6.6985;100.7958;;0.60;58.636253;11.436537;73
1726597891672;6.2921;103.8835;;0.60;58.634926;11.437759;75
1726597894775;5.6476;100.6075;;0.60;58.634926;11.437759;75
1726597897875;5.7204;100.4357;;0.60;58.633698;11.439318;66
1726597901072;15.5595;102.8697;;0.60;58.632511;11.440985;62
1726597904272;26.0521;102.4325;;0.60;58.632511;11.440985;62
1726597907472;39.3372;101.4611;;0.60;58.631332;11.442627;64
1726597910672;57.2226;101.1046;;0.60;58.630169;11.444242;69
1726597913972;72.0897;105.3186;;0.59;58.630169;11.444242;69
1726597918172;76.3155;135.5608;;0.59;58.628937;11.445674;79
1726597921374;45.3887;103.6666;;0.59;58.627583;11.446720;85
1726597924573;39.0879;103.9469;;0.59;58.627583;11.446720;85
1726597927673;30.2459;100.9706;;0.59;58.626148;11.447334;90
1726597930972;24.3742;107.6882;;0.59;58.624672;11.447566;90
1726597934173;15.5911;104.5645;;0.59;58.624672;11.447566;90
1726597937373;9.4502;104.4521;;0.59;58.623196;11.447817;88
1726597940573;7.5789;104.1807;;0.59;58.621773;11.448587;85
1726597943665;8.7932;100.6471;;0.59;58.621773;11.448587;85
1726597946973;13.3509;106.6277;;0.59;58.620445;11.449826;81
1726597950173;18.8411;103.2467;;0.59;58.620445;11.449826;81
1726597953373;27.7864;102.7441;;0.59;58.619202;11.451303;80
1726597956573;35.6612;102.7520;;0.59;58.617939;11.452701;82
1726597960672;48.4616;132.1628;;0.59;58.616596;11.453791;85
1726597963873;32.8614;103.2710;;0.59;58.616596;11.453791;85
1726597967177;35.7309;106.7374;;0.59;58.615177;11.454465;88
1726597970373;26.4906;103.9783;;0.59;58.615177;11.454465;88
1726597973573;20.5361;104.2092;;0.59;58.613712;11.454806;88
1726597976774;17.1959;104.0671;;0.59;58.612240;11.455013;87
1726597979973;17.4069;103.8143;;0.59;58.612240;11.455013;87
1726597983174;17.8411;103.7372;;0.59;58.610760;11.455152;86
1726597986374;17.7239;103.7134;;0.59;58.609291;11.455273;85
1726597989472;18.3511;100.3708;;0.59;58.609291;11.455273;85
1726597992673;22.8171;103.3870;;0.59;58.607822;11.455384;83
1726597995973;28.3087;106.5561;;0.58;58.606358;11.455458;84
1726597999072;25.6688;100.3528;;0.58;58.606358;11.455458;84
1726598002273;26.0491;103.4890;;0.58;58.604889;11.455565;84
1726598005472;29.6364;103.4380;;0.58;58.603420;11.455693;85
1726598008672;33.3446;103.2207;;0.58;58.603420;11.455693;85
1726598012774;52.4117;132.2289;;0.58;58.601959;11.455817;89
1726598016973;60.2446;135.5012;;0.58;58.600502;11.455937;93
1726598021073;55.0328;132.9123;;0.58;58.599033;11.456058;97
1726598024272;35.1092;104.1068;;0.58;58.599033;11.456058;97
1726598027472;28.0848;104.2176;;0.58;58.597561;11.456174;100
1726598030672;24.2884;104.2738;;0.58;58.596085;11.456161;98
1726598033974;18.1165;107.5238;;0.58;58.596085;11.456161;98
1726598037266;12.3090;107.5758;;0.58;58.594612;11.455861;98
1726598040467;6.5280;104.3336;;0.58;58.593163;11.455264;95
1726598043574;3.0983;101.1481;;0.58;58.593163;11.455264;95
1726598046876;3.2133;108.0536;;0.58;58.591740;11.454482;90
1726598049972;2.7039;102.2010;;0.58;58.591740;11.454482;90
1726598053173;-1.8108;105.9813;;0.58;58.590282;11.453905;83
1726598056273;-0.8417;102.7981;;0.58;58.588783;11.453595;76
1726598059373;-1.2077;102.9427;;0.58;58.588783;11.453595;76
1726598062672;-1.9423;109.7438;;0.58;58.587299;11.453106;69
1726598065772;-1.9609;102.9973;;0.58;58.585846;11.452323;62
1726598068872;0.4662;102.7386;;0.58;58.585846;11.452323;62
1726598072072;3.1640;105.1364;;0.58;58.584400;11.451538;57
1726598075272;4.1356;103.4268;;0.58;58.584400;11.451538;57
1726598078474;24.7627;102.5325;;0.58;58.582935;11.451077;54
1726598081673;32.1343;102.8497;;0.58;58.581482;11.450975;55
1726598084872;31.5347;103.2228;;0.58;58.581482;11.450975;55
1726598088072;29.7355;103.6309;;0.58;58.580029;11.451225;57
1726598091372;30.0308;106.7013;;0.58;58.578594;11.451819;58
1726598094472;27.7092;100.3218;;0.58;58.578594;11.451819;58
1726598097574;28.4466;100.4239;;0.58;58.577206;11.452716;60
1726598100772;32.7896;103.1439;;0.58;58.575844;11.453774;62
1726598104873;55.3298;132.0251;;0.58;58.575844;11.453774;62
1726598107973;42.5795;100.2319;;0.57;58.574524;11.454961;66
1726598111172;38.0362;103.8571;;0.57;58.573227;11.456298;70
1726598114367;31.7503;104.0813;;0.57;58.573227;11.456298;70
1726598117468;25.1569;100.8995;;0.57;58.571972;11.457767;72
1726598120672;21.1430;104.2048;;0.57;58.570751;11.459367;74
1726598123772;15.3740;101.0052;;0.57;58.570751;11.459367;74
1726598126972;11.2790;104.2708;;0.57;58.569584;11.461100;71
1726598130074;6.6960;101.0206;;0.57;58.569584;11.461100;71
1726598134172;4.0628;133.8665;;0.57;58.568470;11.462973;67
1726598137372;3.2015;105.0042;;0.57;58.567486;11.465094;60
1726598140573;3.0617;105.4349;;0.57;58.566662;11.467469;54
1726598143772;1.9405;105.9088;;0.57;58.566662;11.467469;54
1726598146972;-0.3014;106.1397;;0.57;58.566002;11.470061;47
1726598150073;0.4944;102.9182;;0.57;58.566002;11.470061;47
1726598153272;-0.2222;106.3496;;0.57;58.565762;11.471108;45
1726598156472;-0.4111;106.3127;;0.57;58.564758;11.475321;35
1726598159672;2.9943;105.5713;;0.57;58.564758;11.475321;35
1726598162872;3.1242;103.7305;;0.57;58.563995;11.477793;29
1726598167072;31.0595;134.6298;;0.57;58.563141;11.480082;32
1726598171272;39.8231;135.1932;;0.57;58.562225;11.482253;29
1726598175372;39.3959;132.3560;;0.57;58.562225;11.482253;29
1726598178472;32.9153;100.2424;;0.57;58.561260;11.484363;30
1726598181774;32.7114;106.8619;;0.57;58.560242;11.486391;31
1726598184972;29.5672;103.7059;;0.57;58.560242;11.486391;31
1726598188172;30.2526;103.6921;;0.57;58.559204;11.488377;33
1726598191272;27.2946;100.6134;;0.57;58.558163;11.490369;35
1726598194472;23.6896;103.9622;;0.57;58.558163;11.490369;35
1726598197675;20.4079;104.0001;;0.57;58.557152;11.492423;35
1726598200872;18.1622;103.9177;;0.57;58.556187;11.494560;33
1726598203972;14.7813;100.7836;;0.57;58.556187;11.494560;33
1726598207172;12.8034;104.0290;;0.57;58.555267;11.496771;31
1726598210372;10.5725;103.9277;;0.57;58.555267;11.496771;31
1726598213472;13.4408;100.3918;;0.57;58.554344;11.498975;30
1726598216674;17.1304;103.4755;;0.57;58.553406;11.501144;28
1726598219772;19.3056;100.1603;;0.57;58.553406;11.501144;28
1726598222972;25.1121;103.2520;;0.57;58.552456;11.503288;27
1726598226172;28.3417;103.3031;;0.56;58.551460;11.505347;28
1726598229372;31.2676;103.3305;;0.56;58.551460;11.505347;28
1726598232575;32.1707;103.4369;;0.56;58.550446;11.507377;29
1726598236673;40.0746;132.9355;;0.56;58.549400;11.509355;30
1726598239773;22.5017;100.7385;;0.56;58.549400;11.509355;30
1726598242872;19.2457;100.8471;;0.56;58.548325;11.511278;31
1726598246073;15.1541;104.1146;;0.56;58.547215;11.513139;30
1726598249275;10.2031;104.1817;;0.56;58.547215;11.513139;30
1726598252372;8.4712;100.6509;;0.56;58.546108;11.515014;27
1726598255472;11.4590;100.2610;;0.56;58.546108;11.515014;27
1726598258572;17.8139;100.0098;;0.56;58.545010;11.516888;24
1726598261677;21.2129;100.0251;;0.56;58.543968;11.518853;23
1726598264772;18.3014;100.3266;;0.56;58.543968;11.518853;23
1726598267973;20.8176;103.5787;;0.56;58.543007;11.520975;21
1726598271173;20.3369;103.6422;;0.56;58.542023;11.523067;20
1726598274372;19.2060;103.6604;;0.56;58.542023;11.523067;20
1726598277472;18.7972;100.4678;;0.56;58.540928;11.524951;19
1726598280671;20.4833;103.6171;;0.56;58.539730;11.526568;21
1726598283871;19.8096;103.6012;;0.56;58.539730;11.526568;21
1726598287073;20.7383;103.6038;;0.56;58.538467;11.528000;18
1726598290173;18.8931;100.6070;;0.56;58.538467;11.528000;18
1726598293272;17.6079;100.4783;;0.56;58.537243;11.529549;16
1726598296475;21.1251;103.5372;;0.56;58.536053;11.531204;15
1726598299672;22.0231;103.4946;;0.56;58.536053;11.531204;15
1726598302965;24.8623;106.6149;;0.56;58.534870;11.532866;17
1726598306074;24.9213;100.2219;;0.56;58.533447;11.534860;16
1726598309272;28.9726;103.4225;;0.56;58.533447;11.534860;16
1726598312473;27.4347;103.5550;;0.56;58.532265;11.536526;17
1726598315573;28.0909;100.4036;;0.56;58.532265;11.536526;17
1726598318674;26.9362;100.4346;;0.56;58.531078;11.538184;19
1726598321772;26.9346;100.4880;;0.56;58.529896;11.539853;20
1726598325773;35.4287;129.5800;;0.56;58.528709;11.541511;23
1726598329072;29.0659;106.9719;;0.55;58.528709;11.541511;23
1726598332173;25.7206;100.4168;;0.55;58.527504;11.543118;23
1726598335272;27.0297;100.4788;;0.55;58.527504;11.543118;23
1726598338572;23.8161;107.1571;;0.55;58.526222;11.544508;23
1726598341674;17.2444;100.8589;;0.55;58.524876;11.545648;23
1726598344773;12.6019;100.8597;;0.55;58.524876;11.545648;23
1726598347873;11.1652;100.7767;;0.55;58.523483;11.546601;21
1726598350973;12.4736;100.4065;;0.55;58.522091;11.547538;18
1726598354172;20.2977;103.0572;;0.55;58.522091;11.547538;18
1726598357372;28.7824;102.9948;;0.55;58.520706;11.548452;18
1726598360674;34.7176;106.4459;;0.55;58.519329;11.549384;19
1726598363873;31.8708;103.4418;;0.55;58.519329;11.549384;19
1726598367072;33.0500;103.4635;;0.55;58.517948;11.550328;21
1726598370372;34.8951;106.8711;;0.55;58.517948;11.550328;21
1726598373573;30.7925;103.6197;;0.55;58.516563;11.551286;24
1726598376676;33.4098;100.2475;;0.55;58.515198;11.552301;27
1726598379973;39.0092;106.5326;;0.55;58.515198;11.552301;27
1726598383172;40.8084;103.4127;;0.55;58.513847;11.553398;30
1726598386372;36.7772;103.8207;;0.55;58.512512;11.554580;33
1726598389473;29.2316;100.9149;;0.55;58.512512;11.554580;33
1726598392573;23.0288;100.9164;;0.55;58.511196;11.555854;34
1726598395773;19.6773;104.2098;;0.55;58.509899;11.557215;33
1726598398873;16.5943;100.7899;;0.55;58.509899;11.557215;33
1726598402172;21.3769;107.0206;;0.55;58.508617;11.558612;32
1726598405372;18.7693;103.8814;;0.55;58.508617;11.558612;32
1726598408473;14.3985;100.8326;;0.55;58.507336;11.559999;30
1726598411672;7.8450;104.2763;;0.55;58.506054;11.561412;27
1726598414872;3.0552;104.4414;;0.55;58.506054;11.561412;27
1726598417972;3.0690;101.5990;;0.55;58.504772;11.562822;22
1726598421072;3.2108;101.2995;;0.55;58.503479;11.564235;16
1726598425272;13.2089;135.0454;;0.55;58.503479;11.564235;16
1726598429372;31.2447;131.8394;;0.55;58.502205;11.565631;15
1726598432575;25.4915;103.1522;;0.54;58.500938;11.567019;15
1726598436772;38.4266;135.5044;;0.54;58.499664;11.568403;16
1726598439872;28.9731;100.2383;;0.54;58.499664;11.568403;16
1726598443072;28.7900;103.6014;;0.54;58.498383;11.569765;17
1726598446268;28.7805;103.6528;;0.54;58.497078;11.571049;19
1726598449472;28.5384;103.6774;;0.54;58.497078;11.571049;19
1726598452673;27.4970;103.5996;;0.54;58.495747;11.572227;21
1726598455777;29.2633;100.3147;;0.54;58.494396;11.573330;23
1726598458872;28.8005;100.4657;;0.54;58.494396;11.573330;23
1726598462072;29.0114;103.5889;;0.54;58.493084;11.574591;24
1726598465272;34.9003;103.3070;;0.54;58.493084;11.574591;24
1726598468572;43.0202;106.3592;;0.54;58.491867;11.576140;27
1726598471773;44.9671;103.2968;;0.54;58.490746;11.577939;30
1726598474871;42.1410;100.2358;;0.54;58.490746;11.577939;30
1726598478072;45.9522;103.5842;;0.54;58.489738;11.579976;35
1726598481272;41.0092;103.9306;;0.54;58.488861;11.582228;39
1726598484472;36.4740;104.0309;;0.54;58.488861;11.582228;39
1726598487673;29.7611;104.2148;;0.54;58.488132;11.584672;41
1726598490876;23.1268;104.3440;;0.54;58.487610;11.587317;41
1726598494074;19.5089;104.0741;;0.54;58.487610;11.587317;41
1726598497274;19.8996;103.8987;;0.54;58.487316;11.590079;41
1726598500472;20.3974;103.7188;;0.54;58.487316;11.590079;41
1726598503672;22.7571;103.6786;;0.54;58.487267;11.592878;41
1726598506874;23.7885;103.5041;;0.54;58.487457;11.595655;41
1726598509972;24.0919;100.3177;;0.54;58.487457;11.595655;41
1726598513172;23.2628;103.8012;;0.53;58.487881;11.598339;41
1726598516372;21.5605;103.6069;;0.53;58.488441;11.600942;41
1726598519475;24.5542;100.3583;;0.53;58.488441;11.600942;41
1726598522674;24.8484;103.7188;;0.53;58.489014;11.603530;42
1726598525873;20.2409;103.9471;;0.53;58.489494;11.606194;42
1726598529076;15.0587;104.0864;;0.53;58.489494;11.606194;42
1726598532172;10.3872;100.8735;;0.53;58.489826;11.608948;40
1726598535273;7.9102;100.7641;;0.53;58.489826;11.608948;40
1726598538472;9.8451;103.6893;;0.53;58.490021;11.611741;37
1726598541775;18.6393;106.5655;;0.53;58.490051;11.614551;35
1726598545873;28.4772;132.3536;;0.53;58.489872;11.617324;34
1726598549074;23.0209;103.5187;;0.53;58.489872;11.617324;34
1726598552173;20.7144;100.3866;;0.53;58.489471;11.620017;34
1726598555374;20.5777;103.7322;;0.53;58.489471;11.620017;34
1726598558472;19.4898;100.4908;;0.53;58.488857;11.622572;34
1726598562574;22.3794;133.0892;;0.53;58.488052;11.624922;34
1726598565674;14.7413;100.6696;;0.53;58.488052;11.624922;34
1726598568774;14.5558;100.4983;;0.53;58.487064;11.627001;32
1726598571873;19.2013;100.3123;;0.53;58.485931;11.628784;31
1726598575074;19.9572;103.5600;;0.53;58.485931;11.628784;31
1726598578274;19.5410;103.6568;;0.53;58.484692;11.630292;29
1726598581373;22.0023;100.1193;;0.53;58.483356;11.631436;30
1726598584674;27.2218;106.6355;;0.53;58.483356;11.631436;30
1726598587974;26.6225;106.7406;;0.53;58.481960;11.632299;30
1726598591973;35.7098;129.4540;;0.53;58.480560;11.633134;32
1726598595273;32.7037;106.4225;;0.53;58.480560;11.633134;32
1726598598478;42.8723;102.6344;;0.53;58.479187;11.634124;35
1726598602574;63.0273;131.9249;;0.53;58.477913;11.635465;40
1726598605675;45.9369;100.1787;;0.53;58.477913;11.635465;40
1726598608777;45.9083;100.3699;;0.53;58.476749;11.637152;46
1726598611974;41.0617;104.0121;;0.53;58.475716;11.639149;47
1726598615079;30.7151;101.1329;;0.52;58.475716;11.639149;47
1726598618273;22.3233;104.5304;;0.52;58.474842;11.641427;51
1726598621473;15.9139;104.4885;;0.52;58.474022;11.643781;50
1726598624674;13.2244;104.2167;;0.52;58.474022;11.643781;50
1726598627874;14.8573;103.8266;;0.52;58.473064;11.645933;49
1726598631074;21.6577;103.3854;;0.52;58.471973;11.647794;48
1726598634272;27.4104;103.2563;;0.52;58.471973;11.647794;48
1726598637373;26.4398;100.4118;;0.52;58.470757;11.649355;50
1726598640575;20.7794;103.9422;;0.52;58.470757;11.649355;50
1726598643773;17.0250;103.9402;;0.52;58.469437;11.650585;50
1726598647073;17.2504;107.0421;;0.52;58.468040;11.651497;49
1726598650174;16.9350;100.4907;;0.52;58.468040;11.651497;49
1726598653472;17.6057;107.0427;;0.52;58.466625;11.652266;48
1726598656575;15.9285;100.3897;;0.52;58.465214;11.653040;47
1726598659774;18.9727;103.6028;;0.52;58.465214;11.653040;47
1726598663874;30.6647;132.3560;;0.52;58.463795;11.653807;45
1726598667073;31.9625;103.0376;;0.52;58.462395;11.654609;48
1726598670373;34.6281;106.5566;;0.52;58.462395;11.654609;48
1726598673473;31.0665;100.2990;;0.52;58.461033;11.655639;50
1726598676673;33.1674;103.6230;;0.52;58.459766;11.657049;53
1726598679773;30.9299;100.4331;;0.52;58.459766;11.657049;53
1726598682973;32.5543;103.6474;;0.52;58.458641;11.658852;55
1726598686073;31.4082;100.4492;;0.52;58.457630;11.660887;58
1726598689175;27.9958;100.7029;;0.52;58.457630;11.660887;58
1726598692473;20.5896;107.5856;;0.52;58.456673;11.663024;58
1726598695674;10.1225;104.6723;;0.52;58.456673;11.663024;58
1726598698773;3.0882;101.7027;;0.52;58.455612;11.664989;55
1726598702076;-1.5254;109.2755;;0.52;58.454388;11.666612;49
1726598705272;-3.0942;105.8720;;0.52;58.454388;11.666612;49
1726598708473;2.9870;104.7649;;0.52;58.453022;11.667805;43
1726598712573;20.2468;131.4487;;0.52;58.451618;11.668700;42
1726598715872;37.2634;104.9832;;0.52;58.450298;11.669828;46
1726598719073;49.1655;101.4905;;0.52;58.450298;11.669828;46
1726598723273;73.9526;134.4821;;0.52;58.449120;11.671376;53
1726598726373;45.0609;100.1440;;0.51;58.448086;11.673325;58
1726598729573;39.2430;103.8565;;0.51;58.448086;11.673325;58
1726598732673;30.4140;100.9112;;0.51;58.447231;11.675603;62
1726598735873;24.4235;104.2782;;0.51;58.446598;11.678152;62
1726598738975;16.7528;101.1283;;0.51;58.446598;11.678152;62
1726598742075;11.0751;101.1904;;0.51;58.446175;11.680859;61
1726598745372;4.9989;107.7625;;0.51;58.446175;11.680859;61
1726598748573;3.0092;104.6519;;0.51;58.445885;11.683632;57
1726598751773;2.8882;104.7085;;0.51;58.445610;11.686414;53
1726598754873;2.6823;101.4488;;0.51;58.445610;11.686414;53
1726598757972;2.7951;101.4702;;0.51;58.445339;11.689202;48
1726598761174;2.9704;104.8225;;0.51;58.445065;11.691987;44
1726598764373;2.9088;105.1175;;0.51;58.445065;11.691987;44
1726598767673;2.1114;109.0177;;0.51;58.444664;11.694726;37
1726598770772;-0.5415;102.7143;;0.51;58.444664;11.694726;37
1726598773973;-3.7115;106.0277;;0.51;58.444000;11.697297;30
1726598777172;2.7573;105.5737;;0.51;58.443100;11.699594;24
1726598780472;2.9640;107.4747;;0.51;58.443100;11.699594;24
1726598783773;12.6925;106.0505;;0.51;58.442005;11.701501;22
1726598786972;26.6499;102.7721;;0.51;58.440788;11.703045;22
1726598790274;33.9708;106.1097;;0.51;58.440788;11.703045;22
1726598793472;36.3235;103.1754;;0.51;58.439564;11.704539;28
1726598796674;33.8074;103.5706;;0.51;58.438328;11.706034;28
